t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.26284,-0.04478,0.02113,0.00133,0.00000,0.00000,1.98948,-0.00000,-0.00000,0.02051,0.00129,0.00013,0.00013,-0.19444,0.85938,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0020,-0.26284,-0.04478,0.02113,0.00133,-0.00049,-0.00014,1.98948,-0.00008,-0.00001,0.02051,0.00129,0.00038,0.00038,-0.19451,0.85936,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0040,-0.26284,-0.04478,0.02113,0.00133,-0.00110,-0.00040,1.98948,-0.00015,-0.00003,0.02050,0.00129,0.00077,0.00077,-0.19452,0.85936,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0060,-0.26284,-0.04478,0.02112,0.00133,-0.00183,-0.00077,1.98948,-0.00023,-0.00004,0.02050,0.00129,0.00128,0.00125,-0.19448,0.85937,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0080,-0.26284,-0.04478,0.02112,0.00133,-0.00267,-0.00124,1.98948,-0.00030,-0.00005,0.02050,0.00129,0.00192,0.00161,-0.19451,0.85937,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0100,-0.26284,-0.04478,0.02111,0.00133,-0.00363,-0.00158,1.98948,-0.00038,-0.00006,0.02049,0.00129,0.00269,0.00184,-0.19447,0.85936,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0121,-0.26284,-0.04478,0.02111,0.00132,-0.00470,-0.00182,1.98948,-0.00045,-0.00008,0.02048,0.00128,0.00358,0.00194,-0.19448,0.85938,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0141,-0.26284,-0.04478,0.02109,0.00132,-0.00589,-0.00193,1.98948,-0.00053,-0.00009,0.02047,0.00128,0.00461,0.00192,-0.19451,0.85936,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0161,-0.26284,-0.04478,0.02108,0.00132,-0.00720,-0.00193,1.98948,-0.00060,-0.00010,0.02046,0.00128,0.00576,0.00176,-0.19447,0.85938,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0181,-0.26284,-0.04478,0.02107,0.00131,-0.00862,-0.00182,1.98948,-0.00068,-0.00012,0.02044,0.00127,0.00704,0.00148,-0.19443,0.85941,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0201,-0.26284,-0.04478,0.02105,0.00131,-0.01016,-0.00158,1.98948,-0.00075,-0.00013,0.02042,0.00127,0.00845,0.00114,-0.19446,0.85943,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0221,-0.26284,-0.04478,0.02103,0.00131,-0.01182,-0.00130,1.98948,-0.00083,-0.00014,0.02040,0.00127,0.00998,0.00093,-0.19441,0.85945,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0241,-0.26284,-0.04478,0.02100,0.00130,-0.01359,-0.00113,1.98948,-0.00090,-0.00015,0.02038,0.00126,0.01158,0.00084,-0.19439,0.85940,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0262,-0.26284,-0.04478,0.02097,0.00130,-0.01542,-0.00107,1.98948,-0.00098,-0.00017,0.02035,0.00126,0.01318,0.00089,-0.19433,0.85943,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0282,-0.26284,-0.04478,0.02094,0.00130,-0.01725,-0.00114,1.98948,-0.00106,-0.00018,0.02032,0.00126,0.01478,0.00106,-0.19433,0.85943,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0302,-0.26284,-0.04478,0.02090,0.00130,-0.01907,-0.00132,1.98948,-0.00113,-0.00019,0.02028,0.00126,0.01638,0.00110,-0.19429,0.85943,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0322,-0.26284,-0.04478,0.02086,0.00129,-0.02090,-0.00138,1.98948,-0.00121,-0.00021,0.02024,0.00125,0.01798,0.00105,-0.19424,0.85944,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0342,-0.26284,-0.04478,0.02082,0.00129,-0.02272,-0.00135,1.98948,-0.00128,-0.00022,0.02020,0.00125,0.01946,0.00103,-0.19425,0.85942,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0362,-0.26284,-0.04478,0.02077,0.00129,-0.02443,-0.00136,1.98948,-0.00136,-0.00023,0.02015,0.00125,0.02080,0.00102,-0.19417,0.85940,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0382,-0.26284,-0.04478,0.02072,0.00129,-0.02602,-0.00137,1.98948,-0.00143,-0.00024,0.02010,0.00125,0.02202,0.00100,-0.19411,0.85945,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
0.0402,-0.26284,-0.04478,0.02067,0.00128,-0.02750,-0.00138,1.98948,-0.00151,-0.00026,0.02005,0.00124,0.02310,0.00099,-0.19409,0.85946,0,0.02113,0.00133,-0.01133,0.38795,-0.00700,0.00056,-0.00135,1
