t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0001,-0.52640,0.02373,0.00248,-0.00162,0.00000,0.00000,1.59886,-0.00000,0.00000,0.01623,-0.01062,0.00013,-0.00013,0.01252,0.86002,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.52640,0.02373,0.00248,-0.00162,-0.00016,0.00015,1.59886,-0.00008,0.00000,0.01622,-0.01062,0.00038,-0.00038,0.01252,0.86005,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0041,-0.52640,0.02373,0.00247,-0.00162,-0.00044,0.00041,1.59886,-0.00015,0.00001,0.01622,-0.01062,0.00077,-0.00077,0.01256,0.86006,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0061,-0.52640,0.02373,0.00247,-0.00162,-0.00083,0.00078,1.59886,-0.00023,0.00001,0.01621,-0.01061,0.00128,-0.00128,0.01253,0.86005,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0081,-0.52640,0.02373,0.00247,-0.00162,-0.00134,0.00128,1.59886,-0.00031,0.00001,0.01620,-0.01060,0.00192,-0.00192,0.01252,0.86004,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.52640,0.02373,0.00247,-0.00161,-0.00197,0.00189,1.59886,-0.00038,0.00002,0.01618,-0.01057,0.00269,-0.00269,0.01258,0.86006,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.52640,0.02373,0.00246,-0.00161,-0.00271,0.00262,1.59886,-0.00046,0.00002,0.01615,-0.01055,0.00358,-0.00358,0.01255,0.86005,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.52640,0.02373,0.00246,-0.00160,-0.00357,0.00346,1.59886,-0.00053,0.00002,0.01610,-0.01051,0.00461,-0.00461,0.01254,0.86001,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.52640,0.02373,0.00245,-0.00159,-0.00454,0.00442,1.59886,-0.00061,0.00003,0.01605,-0.01045,0.00576,-0.00576,0.01254,0.86002,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.52640,0.02373,0.00244,-0.00158,-0.00563,0.00549,1.59886,-0.00069,0.00003,0.01598,-0.01039,0.00704,-0.00704,0.01257,0.86002,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0201,-0.52640,0.02373,0.00243,-0.00157,-0.00684,0.00669,1.59886,-0.00076,0.00003,0.01590,-0.01031,0.00845,-0.00845,0.01260,0.86001,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0228,-0.52640,0.02373,0.00241,-0.00156,-0.00816,0.00799,1.59886,-0.00086,0.00004,0.01580,-0.01021,0.00998,-0.00998,0.01263,0.85999,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0248,-0.52640,0.02373,0.00239,-0.00154,-0.00960,0.00942,1.59886,-0.00094,0.00004,0.01569,-0.01010,0.01158,-0.01139,0.01261,0.85993,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0268,-0.52640,0.02373,0.00237,-0.00152,-0.01110,0.01072,1.59886,-0.00102,0.00005,0.01555,-0.00997,0.01318,-0.01267,0.01271,0.85991,0,0.00248,-0.00162,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0288,-0.52477,0.02298,0.00190,-0.00139,-0.01102,0.01072,1.60017,-0.00109,0.00005,0.01293,-0.00937,0.01466,-0.01382,0.01273,0.85991,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0308,-0.52477,0.02298,0.00187,-0.00137,-0.01239,0.01179,1.60017,-0.00117,0.00005,0.01277,-0.00922,0.01600,-0.01485,0.01274,0.85988,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0328,-0.52477,0.02298,0.00185,-0.00135,-0.01365,0.01275,1.60017,-0.00125,0.00006,0.01260,-0.00906,0.01722,-0.01574,0.01280,0.85985,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0348,-0.52477,0.02298,0.00182,-0.00132,-0.01479,0.01359,1.60017,-0.00132,0.00006,0.01241,-0.00889,0.01830,-0.01651,0.01283,0.85983,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0368,-0.52477,0.02298,0.00179,-0.00129,-0.01581,0.01431,1.60017,-0.00140,0.00006,0.01221,-0.00870,0.01926,-0.01715,0.01287,0.85979,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0388,-0.52477,0.02298,0.00176,-0.00126,-0.01671,0.01491,1.60017,-0.00147,0.00007,0.01200,-0.00851,0.02010,-0.01766,0.01283,0.85977,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0408,-0.52477,0.02298,0.00172,-0.00123,-0.01750,0.01540,1.60017,-0.00155,0.00007,0.01177,-0.00831,0.02080,-0.01805,0.01293,0.85974,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0428,-0.52477,0.02298,0.00169,-0.00120,-0.01817,0.01577,1.60017,-0.00163,0.00007,0.01154,-0.00811,0.02138,-0.01830,0.01296,0.85969,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0448,-0.52477,0.02298,0.00165,-0.00117,-0.01872,0.01602,1.60017,-0.00170,0.00008,0.01130,-0.00790,0.02182,-0.01843,0.01299,0.85965,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0468,-0.52477,0.02298,0.00161,-0.00114,-0.01916,0.01616,1.60017,-0.00178,0.00008,0.01105,-0.00769,0.02214,-0.01843,0.01304,0.85962,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0488,-0.52477,0.02298,0.00157,-0.00111,-0.01948,0.01618,1.60017,-0.00185,0.00008,0.01079,-0.00748,0.02234,-0.01830,0.01311,0.85958,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0508,-0.52477,0.02298,0.00153,-0.00107,-0.01968,0.01608,1.60017,-0.00193,0.00009,0.01053,-0.00727,0.02240,-0.01805,0.01313,0.85957,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0528,-0.52477,0.02298,0.00149,-0.00104,-0.01976,0.01587,1.60017,-0.00201,0.00009,0.01027,-0.00706,0.02234,-0.01766,0.01320,0.85951,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0548,-0.52477,0.02298,0.00146,-0.00101,-0.01973,0.01554,1.60017,-0.00208,0.00009,0.01001,-0.00685,0.02214,-0.01715,0.01317,0.85948,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0568,-0.52477,0.02298,0.00142,-0.00098,-0.01958,0.01509,1.60017,-0.00216,0.00010,0.00975,-0.00665,0.02182,-0.01651,0.01323,0.85944,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0588,-0.52477,0.02298,0.00138,-0.00095,-0.01931,0.01452,1.60017,-0.00223,0.00010,0.00950,-0.00646,0.02138,-0.01574,0.01323,0.85942,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
0.0609,-0.52477,0.02298,0.00134,-0.00092,-0.01893,0.01384,1.60017,-0.00231,0.00010,0.00925,-0.00627,0.02080,-0.01485,0.01333,0.85938,0,0.00152,-0.00137,-0.11360,0.46040,0.00213,0.00278,-0.00324,0
