t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.45441,-0.02682,0.00928,-0.01408,0.00000,0.00000,1.49384,-0.00000,-0.00000,0.00901,-0.01367,0.00013,-0.00013,0.01258,0.86018,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.45441,-0.02682,0.00928,-0.01408,-0.00028,0.00037,1.49384,-0.00014,-0.00001,0.00901,-0.01367,0.00038,-0.00038,0.01257,0.86017,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.45441,-0.02682,0.00928,-0.01408,-0.00068,0.00085,1.49384,-0.00029,-0.00002,0.00901,-0.01367,0.00077,-0.00077,0.01258,0.86017,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.45441,-0.02682,0.00928,-0.01408,-0.00119,0.00145,1.49384,-0.00043,-0.00003,0.00901,-0.01367,0.00128,-0.00128,0.01256,0.86018,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.45441,-0.02682,0.00928,-0.01408,-0.00183,0.00217,1.49384,-0.00057,-0.00003,0.00900,-0.01366,0.00192,-0.00192,0.01257,0.86016,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0100,-0.45441,-0.02682,0.00927,-0.01407,-0.00257,0.00300,1.49384,-0.00071,-0.00004,0.00900,-0.01366,0.00269,-0.00269,0.01258,0.86016,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.45441,-0.02682,0.00927,-0.01407,-0.00344,0.00395,1.49384,-0.00086,-0.00005,0.00899,-0.01365,0.00358,-0.00358,0.01257,0.86016,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.45441,-0.02682,0.00926,-0.01406,-0.00442,0.00502,1.49384,-0.00100,-0.00006,0.00898,-0.01364,0.00461,-0.00461,0.01261,0.86014,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.45441,-0.02682,0.00925,-0.01405,-0.00551,0.00620,1.49384,-0.00114,-0.00007,0.00897,-0.01363,0.00576,-0.00576,0.01263,0.86013,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.45441,-0.02682,0.00924,-0.01403,-0.00672,0.00749,1.49384,-0.00129,-0.00008,0.00896,-0.01362,0.00704,-0.00704,0.01261,0.86007,0,0.00928,-0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0
