t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y
0.0642,-0.35380,-0.05098,0.00034,-0.00070,0.00216,0.00415,0.42461,-0.00439,-0.00063,0.00156,-0.00330,-0.00284,-0.00459,0.05834,0.87482,0,0.00031,-0.00094
0.0662,-0.35380,-0.05098,0.00034,-0.00069,0.00225,0.00438,0.42461,-0.00453,-0.00065,0.00158,-0.00326,-0.00295,-0.00472,0.05836,0.87480,0,0.00031,-0.00094
0.0682,-0.35380,-0.05098,0.00035,-0.00068,0.00235,0.00450,0.42461,-0.00467,-0.00067,0.00160,-0.00322,-0.00307,-0.00472,0.05835,0.87479,0,0.00031,-0.00094
0.0703,-0.35380,-0.05098,0.00035,-0.00067,0.00244,0.00450,0.42461,-0.00481,-0.00069,0.00162,-0.00317,-0.00319,-0.00458,0.05842,0.87478,0,0.00031,-0.00094
0.0723,-0.35380,-0.05098,0.00036,-0.00066,0.00254,0.00440,0.42461,-0.00494,-0.00071,0.00164,-0.00313,-0.00331,-0.00432,0.05842,0.87478,0,0.00031,-0.00094
0.0743,-0.35380,-0.05098,0.00036,-0.00065,0.00263,0.00419,0.42461,-0.00508,-0.00073,0.00166,-0.00309,-0.00342,-0.00394,0.05833,0.87476,0,0.00031,-0.00094
0.0763,-0.35380,-0.05098,0.00037,-0.00064,0.00273,0.00387,0.42461,-0.00522,-0.00075,0.00168,-0.00305,-0.00354,-0.00368,0.05834,0.87474,0,0.00031,-0.00094
0.0783,-0.35380,-0.05098,0.00037,-0.00064,0.00282,0.00366,0.42461,-0.00535,-0.00077,0.00170,-0.00302,-0.00365,-0.00355,0.05832,0.87479,0,0.00031,-0.00094
0.0803,-0.35380,-0.05098,0.00038,-0.00063,0.00291,0.00356,0.42461,-0.00549,-0.00079,0.00173,-0.00299,-0.00376,-0.00354,0.05832,0.87473,0,0.00031,-0.00094
0.0823,-0.35380,-0.05098,0.00039,-0.00062,0.00300,0.00357,0.42461,-0.00563,-0.00081,0.00175,-0.00295,-0.00388,-0.00367,0.05831,0.87477,0,0.00031,-0.00094
0.0843,-0.35380,-0.05098,0.00039,-0.00062,0.00309,0.00368,0.42461,-0.00577,-0.00083,0.00178,-0.00292,-0.00399,-0.00375,0.05832,0.87475,0,0.00031,-0.00094
0.0863,-0.35380,-0.05098,0.00040,-0.00061,0.00318,0.00376,0.42461,-0.00590,-0.00085,0.00180,-0.00288,-0.00410,-0.00373,0.05832,0.87482,0,0.00031,-0.00094
0.0883,-0.35380,-0.05098,0.00040,-0.00060,0.00326,0.00376,0.42461,-0.00604,-0.00087,0.00183,-0.00285,-0.00421,-0.00372,0.05838,0.87476,0,0.00031,-0.00094
0.0903,-0.35380,-0.05098,0.00041,-0.00059,0.00335,0.00376,0.42461,-0.00618,-0.00089,0.00186,-0.00281,-0.00432,-0.00370,0.05826,0.87478,0,0.00031,-0.00094
0.0923,-0.35380,-0.05098,0.00042,-0.00059,0.00344,0.00375,0.42461,-0.00631,-0.00091,0.00189,-0.00278,-0.00443,-0.00369,0.05833,0.87478,0,0.00031,-0.00094
0.0943,-0.35380,-0.05098,0.00042,-0.00058,0.00352,0.00375,0.42461,-0.00645,-0.00093,0.00191,-0.00274,-0.00454,-0.00367,0.05831,0.87477,0,0.00031,-0.00094
0.0963,-0.35380,-0.05098,0.00043,-0.00057,0.00361,0.00375,0.42461,-0.00659,-0.00095,0.00194,-0.00271,-0.00464,-0.00366,0.05831,0.87477,0,0.00031,-0.00094
0.0983,-0.35380,-0.05098,0.00044,-0.00056,0.00369,0.00374,0.42461,-0.00673,-0.00097,0.00198,-0.00267,-0.00475,-0.00364,0.05831,0.87477,0,0.00031,-0.00094
0.1003,-0.35380,-0.05098,0.00045,-0.00056,0.00378,0.00374,0.42461,-0.00686,-0.00099,0.00201,-0.00264,-0.00486,-0.00363,0.05826,0.87476,0,0.00031,-0.00094
0.1023,-0.35380,-0.05098,0.00045,-0.00055,0.00386,0.00374,0.42461,-0.00700,-0.00101,0.00204,-0.00260,-0.00496,-0.00361,0.05829,0.87475,0,0.00031,-0.00094
0.1043,-0.35380,-0.05098,0.00046,-0.00054,0.00394,0.00373,0.42461,-0.00714,-0.00103,0.00207,-0.00257,-0.00507,-0.00360,0.05826,0.87480,0,0.00031,-0.00094
0.1063,-0.35380,-0.05098,0.00047,-0.00053,0.00402,0.00373,0.42461,-0.00727,-0.00105,0.00210,-0.00254,-0.00517,-0.00358,0.05831,0.87478,0,0.00031,-0.00094
0.1083,-0.35380,-0.05098,0.00048,-0.00053,0.00410,0.00372,0.42461,-0.00741,-0.00107,0.00214,-0.00250,-0.00527,-0.00357,0.05823,0.87473,0,0.00031,-0.00094
0.1103,-0.35380,-0.05098,0.00049,-0.00052,0.00418,0.00372,0.42461,-0.00755,-0.00109,0.00217,-0.00247,-0.00537,-0.00355,0.05825,0.87479,0,0.00031,-0.00094
0.1123,-0.35380,-0.05098,0.00049,-0.00051,0.00426,0.00372,0.42461,-0.00768,-0.00111,0.00221,-0.00243,-0.00548,-0.00354,0.05826,0.87476,0,0.00031,-0.00094
0.1143,-0.35380,-0.05098,0.00050,-0.00050,0.00434,0.00371,0.42461,-0.00782,-0.00113,0.00224,-0.00240,-0.00558,-0.00352,0.05826,0.87476,0,0.00031,-0.00094
0.1163,-0.35380,-0.05098,0.00051,-0.00050,0.00442,0.00371,0.42461,-0.00796,-0.00115,0.00228,-0.00236,-0.00568,-0.00351,0.05824,0.87477,0,0.00031,-0.00094
0.1183,-0.35380,-0.05098,0.00052,-0.00049,0.00450,0.00370,0.42461,-0.00810,-0.00117,0.00232,-0.00233,-0.00578,-0.00350,0.05820,0.87475,0,0.00031,-0.00094
0.1203,-0.35380,-0.05098,0.00053,-0.00048,0.00457,0.00370,0.42461,-0.00823,-0.00119,0.00236,-0.00229,-0.00588,-0.00348,0.05819,0.87478,0,0.00031,-0.00094
0.1223,-0.35380,-0.05098,0.00054,-0.00047,0.00465,0.00369,0.42461,-0.00837,-0.00121,0.00239,-0.00226,-0.00598,-0.00347,0.05822,0.87475,0,0.00031,-0.00094
0.1243,-0.35380,-0.05098,0.00055,-0.00047,0.00472,0.00369,0.42461,-0.00851,-0.00123,0.00243,-0.00223,-0.00607,-0.00345,0.05817,0.87479,0,0.00031,-0.00094
0.1263,-0.35702,-0.05053,0.00429,-0.00147,0.03296,-0.00391,0.42429,-0.00864,-0.00125,0.01916,-0.00682,-0.00604,-0.00357,0.05815,0.87477,0,0.00306,-0.00132
0.1283,-0.35702,-0.05053,0.00436,-0.00147,0.03286,-0.00379,0.42429,-0.00878,-0.00127,0.01946,-0.00686,-0.00588,-0.00381,0.05815,0.87477,0,0.00306,-0.00132
0.1303,-0.35702,-0.05053,0.00442,-0.00148,0.03265,-0.00356,0.42429,-0.00892,-0.00129,0.01977,-0.00689,-0.00560,-0.00418,0.05813,0.87475,0,0.00306,-0.00132
0.1323,-0.35702,-0.05053,0.00449,-0.00149,0.03233,-0.00321,0.42429,-0.00906,-0.00130,0.02007,-0.00692,-0.00518,-0.00467,0.05813,0.87475,0,0.00306,-0.00132
0.1344,-0.35702,-0.05053,0.00455,-0.00149,0.03190,-0.00276,0.42429,-0.00919,-0.00132,0.02037,-0.00695,-0.00464,-0.00530,0.05815,0.87477,0,0.00306,-0.00132
0.1364,-0.35702,-0.05053,0.00462,-0.00150,0.03135,-0.00220,0.42429,-0.00933,-0.00134,0.02066,-0.00698,-0.00397,-0.00605,0.05813,0.87478,0,0.00306,-0.00132
0.1384,-0.35702,-0.05053,0.00468,-0.00150,0.03070,-0.00153,0.42429,-0.00947,-0.00136,0.02095,-0.00700,-0.00317,-0.00693,0.05812,0.87473,0,0.00306,-0.00132
0.1404,-0.35702,-0.05053,0.00474,-0.00150,0.02994,-0.00076,0.42429,-0.00960,-0.00138,0.02123,-0.00701,-0.00225,-0.00794,0.05812,0.87473,0,0.00306,-0.00132
0.1424,-0.35702,-0.05053,0.00480,-0.00151,0.02907,0.00013,0.42429,-0.00974,-0.00140,0.02150,-0.00701,-0.00119,-0.00883,0.05811,0.87474,0,0.00306,-0.00132
0.1444,-0.35702,-0.05053,0.00485,-0.00150,0.02808,0.00091,0.42429,-0.00988,-0.00142,0.02177,-0.00701,-0.00001,-0.00958,0.05811,0.87474,0,0.00306,-0.00132
0.1464,-0.35702,-0.05053,0.00491,-0.00150,0.02699,0.00158,0.42429,-0.01001,-0.00144,0.02202,-0.00700,0.00130,-0.01020,0.05818,0.87472,0,0.00306,-0.00132
0.1484,-0.35702,-0.05053,0.00496,-0.00150,0.02579,0.00214,0.42429,-0.01015,-0.00146,0.02226,-0.00698,0.00274,-0.01070,0.05818,0.87472,0,0.00306,-0.00132
0.1504,-0.35702,-0.05053,0.00501,-0.00149,0.02447,0.00259,0.42429,-0.01029,-0.00148,0.02250,-0.00696,0.00431,-0.01107,0.05814,0.87469,0,0.00306,-0.00132
0.1524,-0.35702,-0.05053,0.00506,-0.00149,0.02305,0.00293,0.42429,-0.01043,-0.00150,0.02271,-0.00693,0.00591,-0.01131,0.05814,0.87468,0,0.00306,-0.00132
0.1544,-0.35702,-0.05053,0.00510,-0.00148,0.02160,0.00316,0.42429,-0.01056,-0.00152,0.02292,-0.00690,0.00751,-0.01143,0.05819,0.87467,0,0.00306,-0.00132
0.1564,-0.35702,-0.05053,0.00515,-0.00148,0.02014,0.00328,0.42429,-0.01070,-0.00154,0.02311,-0.00688,0.00911,-0.01141,0.05818,0.87464,0,0.00306,-0.00132
0.1584,-0.35702,-0.05053,0.00518,-0.00147,0.01869,0.00330,0.42429,-0.01084,-0.00156,0.02329,-0.00685,0.01071,-0.01127,0.05818,0.87464,0,0.00306,-0.00132
0.1604,-0.35702,-0.05053,0.00522,-0.00146,0.01723,0.00320,0.42429,-0.01098,-0.00158,0.02345,-0.00682,0.01231,-0.01100,0.05818,0.87464,0,0.00306,-0.00132
0.1625,-0.35702,-0.05053,0.00525,-0.00146,0.01578,0.00299,0.42429,-0.01112,-0.00160,0.02360,-0.00679,0.01378,-0.01060,0.05826,0.87460,0,0.00306,-0.00132
0.1645,-0.35702,-0.05053,0.00528,-0.00145,0.01443,0.00268,0.42429,-0.01126,-0.00162,0.02374,-0.00676,0.01512,-0.01007,0.05827,0.87461,0,0.00306,-0.00132
0.1666,-0.35702,-0.05053,0.00531,-0.00145,0.01319,0.00225,0.42429,-0.01140,-0.00164,0.02386,-0.00674,0.01634,-0.00942,0.05830,0.87464,0,0.00306,-0.00132
0.1686,-0.35702,-0.05053,0.00534,-0.00144,0.01206,0.00171,0.42429,-0.01153,-0.00166,0.02397,-0.00672,0.01743,-0.00864,0.05835,0.87462,0,0.00306,-0.00132
0.1706,-0.35702,-0.05053,0.00536,-0.00144,0.01104,0.00107,0.42429,-0.01167,-0.00168,0.02407,-0.00671,0.01839,-0.00798,0.05836,0.87461,0,0.00306,-0.00132
0.1726,-0.35702,-0.05053,0.00538,-0.00144,0.01013,0.00053,0.42429,-0.01181,-0.00170,0.02417,-0.00670,0.01922,-0.00746,0.05841,0.87464,0,0.00306,-0.00132
0.1746,-0.35702,-0.05053,0.00540,-0.00144,0.00933,0.00011,0.42429,-0.01194,-0.00172,0.02425,-0.00670,0.01992,-0.00706,0.05846,0.87464,0,0.00306,-0.00132
0.1766,-0.35702,-0.05053,0.00542,-0.00144,0.00864,-0.00021,0.42429,-0.01208,-0.00174,0.02433,-0.00670,0.02050,-0.00679,0.05848,0.87459,0,0.00306,-0.00132
0.1786,-0.35702,-0.05053,0.00544,-0.00144,0.00806,-0.00041,0.42429,-0.01222,-0.00176,0.02440,-0.00671,0.02095,-0.00665,0.05850,0.87459,0,0.00306,-0.00132
0.1806,-0.35702,-0.05053,0.00545,-0.00144,0.00758,-0.00051,0.42429,-0.01236,-0.00178,0.02447,-0.00671,0.02127,-0.00663,0.05853,0.87459,0,0.00306,-0.00132
0.1826,-0.35702,-0.05053,0.00547,-0.00144,0.00722,-0.00050,0.42429,-0.01249,-0.00180,0.02453,-0.00672,0.02146,-0.00674,0.05858,0.87460,0,0.00306,-0.00132
0.1846,-0.35702,-0.05053,0.00548,-0.00144,0.00696,-0.00038,0.42429,-0.01263,-0.00182,0.02459,-0.00672,0.02152,-0.00699,0.05862,0.87458,0,0.00306,-0.00132
0.1866,-0.35702,-0.05053,0.00549,-0.00144,0.00681,-0.00015,0.42429,-0.01277,-0.00184,0.02465,-0.00673,0.02146,-0.00736,0.05868,0.87460,0,0.00306,-0.00132
0.1886,-0.35702,-0.05053,0.00551,-0.00144,0.00677,0.00019,0.42429,-0.01290,-0.00186,0.02470,-0.00673,0.02127,-0.00785,0.05868,0.87453,0,0.00306,-0.00132
0.1906,-0.35702,-0.05053,0.00552,-0.00144,0.00685,0.00064,0.42429,-0.01304,-0.00188,0.02476,-0.00672,0.02095,-0.00848,0.05870,0.87452,0,0.00306,-0.00132
0.1926,-0.35702,-0.05053,0.00553,-0.00144,0.00703,0.00120,0.42429,-0.01318,-0.00190,0.02482,-0.00672,0.02050,-0.00898,0.05871,0.87452,0,0.00306,-0.00132
0.1946,-0.35702,-0.05053,0.00555,-0.00143,0.00732,0.00165,0.42429,-0.01332,-0.00192,0.02488,-0.00670,0.01992,-0.00935,0.05876,0.87451,0,0.00306,-0.00132
0.1966,-0.35702,-0.05053,0.00556,-0.00143,0.00772,0.00199,0.42429,-0.01345,-0.00194,0.02494,-0.00669,0.01922,-0.00959,0.05876,0.87447,0,0.00306,-0.00132
0.1988,-0.36624,-0.05004,0.01067,-0.00116,0.03415,0.00335,0.42589,-0.01361,-0.00196,0.04631,-0.00526,0.01864,-0.00970,0.05883,0.87449,0,0.01032,-0.00120
0.2009,-0.36624,-0.05004,0.01074,-0.00115,0.03446,0.00346,0.42589,-0.01374,-0.00198,0.04662,-0.00523,0.01819,-0.00969,0.05888,0.87446,0,0.01032,-0.00120
0.2029,-0.36624,-0.05004,0.01081,-0.00115,0.03466,0.00347,0.42589,-0.01388,-0.00200,0.04694,-0.00520,0.01787,-0.00954,0.05888,0.87445,0,0.01032,-0.00120
0.2049,-0.36624,-0.05004,0.01088,-0.00114,0.03475,0.00337,0.42589,-0.01402,-0.00202,0.04726,-0.00517,0.01768,-0.00927,0.05891,0.87440,0,0.01032,-0.00120
0.2069,-0.36624,-0.05004,0.01095,-0.00113,0.03473,0.00316,0.42589,-0.01415,-0.00204,0.04758,-0.00514,0.01762,-0.00887,0.05890,0.87441,0,0.01032,-0.00120
0.2089,-0.36624,-0.05004,0.01102,-0.00113,0.03460,0.00283,0.42589,-0.01429,-0.00206,0.04790,-0.00511,0.01768,-0.00835,0.05897,0.87439,0,0.01032,-0.00120
0.2109,-0.36624,-0.05004,0.01108,-0.00112,0.03436,0.00240,0.42589,-0.01443,-0.00208,0.04822,-0.00509,0.01787,-0.00769,0.05902,0.87433,0,0.01032,-0.00120
0.2129,-0.36624,-0.05004,0.01115,-0.00112,0.03401,0.00186,0.42589,-0.01456,-0.00210,0.04853,-0.00507,0.01819,-0.00717,0.05907,0.87435,0,0.01032,-0.00120
0.2149,-0.36624,-0.05004,0.01122,-0.00111,0.03355,0.00143,0.42589,-0.01470,-0.00212,0.04884,-0.00505,0.01864,-0.00677,0.05911,0.87434,0,0.01032,-0.00120
0.2169,-0.36624,-0.05004,0.01129,-0.00111,0.03297,0.00111,0.42589,-0.01484,-0.00214,0.04915,-0.00504,0.01922,-0.00649,0.05915,0.87433,0,0.01032,-0.00120
0.2189,-0.36624,-0.05004,0.01135,-0.00111,0.03229,0.00089,0.42589,-0.01498,-0.00216,0.04945,-0.00503,0.01992,-0.00635,0.05927,0.87432,0,0.01032,-0.00120
0.2209,-0.36624,-0.05004,0.01142,-0.00111,0.03150,0.00079,0.42589,-0.01511,-0.00218,0.04974,-0.00503,0.02075,-0.00633,0.05927,0.87433,0,0.01032,-0.00120
0.2229,-0.36624,-0.05004,0.01148,-0.00111,0.03059,0.00079,0.42589,-0.01525,-0.00220,0.05002,-0.00502,0.02171,-0.00645,0.05933,0.87433,0,0.01032,-0.00120
0.2249,-0.36624,-0.05004,0.01154,-0.00110,0.02958,0.00091,0.42589,-0.01539,-0.00222,0.05030,-0.00501,0.02280,-0.00669,0.05937,0.87429,0,0.01032,-0.00120
0.2269,-0.36624,-0.05004,0.01160,-0.00110,0.02846,0.00113,0.42589,-0.01553,-0.00224,0.05056,-0.00501,0.02402,-0.00706,0.05945,0.87428,0,0.01032,-0.00120
0.2289,-0.36624,-0.05004,0.01165,-0.00110,0.02722,0.00146,0.42589,-0.01566,-0.00226,0.05082,-0.00500,0.02536,-0.00730,0.05950,0.87429,0,0.01032,-0.00120
0.2310,-0.36624,-0.05004,0.01171,-0.00110,0.02588,0.00169,0.42589,-0.01580,-0.00228,0.05106,-0.00498,0.02683,-0.00741,0.05953,0.87429,0,0.01032,-0.00120
0.2329,-0.36624,-0.05004,0.01176,-0.00109,0.02442,0.00180,0.42589,-0.01594,-0.00230,0.05129,-0.00497,0.02843,-0.00739,0.05960,0.87421,0,0.01032,-0.00120
0.2350,-0.36624,-0.05004,0.01180,-0.00109,0.02285,0.00181,0.42589,-0.01608,-0.00232,0.05150,-0.00495,0.03003,-0.00727,0.05967,0.87420,0,0.01032,-0.00120
0.2370,-0.36624,-0.05004,0.01185,-0.00109,0.02129,0.00172,0.42589,-0.01621,-0.00234,0.05170,-0.00494,0.03163,-0.00727,0.05974,0.87413,0,0.01032,-0.00120
0.2390,-0.36624,-0.05004,0.01189,-0.00108,0.01972,0.00174,0.42589,-0.01635,-0.00236,0.05189,-0.00492,0.03323,-0.00728,0.05980,0.87415,0,0.01032,-0.00120
0.2410,-0.36624,-0.05004,0.01193,-0.00108,0.01815,0.00176,0.42589,-0.01649,-0.00238,0.05205,-0.00491,0.03483,-0.00728,0.05985,0.87412,0,0.01032,-0.00120
0.2430,-0.36624,-0.05004,0.01196,-0.00108,0.01658,0.00179,0.42589,-0.01662,-0.00240,0.05221,-0.00489,0.03631,-0.00729,0.05989,0.87410,0,0.01032,-0.00120
0.2450,-0.36624,-0.05004,0.01199,-0.00107,0.01513,0.00181,0.42589,-0.01676,-0.00242,0.05235,-0.00487,0.03765,-0.00729,0.05997,0.87410,0,0.01032,-0.00120
0.2470,-0.36624,-0.05004,0.01202,-0.00107,0.01377,0.00183,0.42589,-0.01690,-0.00244,0.05247,-0.00486,0.03887,-0.00729,0.06013,0.87411,0,0.01032,-0.00120
0.2490,-0.36624,-0.05004,0.01205,-0.00107,0.01253,0.00185,0.42589,-0.01704,-0.00246,0.05259,-0.00484,0.03995,-0.00730,0.06014,0.87405,0,0.01032,-0.00120
0.2510,-0.36624,-0.05004,0.01207,-0.00106,0.01140,0.00187,0.42589,-0.01718,-0.00247,0.05269,-0.00483,0.04091,-0.00730,0.06025,0.87406,0,0.01032,-0.00120
0.2530,-0.36624,-0.05004,0.01209,-0.00106,0.01038,0.00189,0.42589,-0.01731,-0.00249,0.05278,-0.00481,0.04175,-0.00731,0.06025,0.87405,0,0.01032,-0.00120
0.2550,-0.36624,-0.05004,0.01211,-0.00105,0.00946,0.00191,0.42589,-0.01745,-0.00251,0.05287,-0.00479,0.04245,-0.00731,0.06032,0.87405,0,0.01032,-0.00120
0.2571,-0.36624,-0.05004,0.01213,-0.00105,0.00866,0.00193,0.42589,-0.01759,-0.00253,0.05294,-0.00478,0.04303,-0.00731,0.06042,0.87399,0,0.01032,-0.00120
0.2591,-0.36624,-0.05004,0.01215,-0.00105,0.00796,0.00195,0.42589,-0.01773,-0.00255,0.05301,-0.00476,0.04347,-0.00732,0.06052,0.87401,0,0.01032,-0.00120
0.2611,-0.36624,-0.05004,0.01216,-0.00104,0.00737,0.00197,0.42589,-0.01786,-0.00257,0.05307,-0.00474,0.04379,-0.00732,0.06055,0.87393,0,0.01032,-0.00120
0.2631,-0.36624,-0.05004,0.01218,-0.00104,0.00690,0.00199,0.42589,-0.01800,-0.00259,0.05313,-0.00473,0.04399,-0.00732,0.06069,0.87392,0,0.01032,-0.00120
0.2651,-0.36624,-0.05004,0.01219,-0.00103,0.00653,0.00201,0.42589,-0.01814,-0.00261,0.05318,-0.00471,0.04405,-0.00732,0.06073,0.87393,0,0.01032,-0.00120
0.2671,-0.36624,-0.05004,0.01220,-0.00103,0.00627,0.00203,0.42589,-0.01827,-0.00263,0.05323,-0.00469,0.04399,-0.00733,0.06075,0.87391,0,0.01032,-0.00120
0.2691,-0.37002,-0.05007,0.01224,-0.00079,0.00525,0.00325,0.42860,-0.01841,-0.00265,0.05226,-0.00355,0.04379,-0.00720,0.06085,0.87389,0,0.01163,-0.00081
0.2711,-0.37002,-0.05007,0.01225,-0.00078,0.00520,0.00315,0.42860,-0.01855,-0.00267,0.05230,-0.00352,0.04347,-0.00695,0.06090,0.87386,0,0.01163,-0.00081
0.2731,-0.37002,-0.05007,0.01226,-0.00077,0.00527,0.00295,0.42860,-0.01869,-0.00269,0.05233,-0.00349,0.04303,-0.00656,0.06105,0.87384,0,0.01163,-0.00081
