t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y
0.0000,-0.52962,-0.11409,-0.00209,-0.00359,0.00000,0.00000,2.84864,-0.00000,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.07283,0.89162,0,-0.00209,-0.00359
0.0020,-0.52962,-0.11409,-0.00209,-0.00359,0.00004,0.00006,2.84864,-0.00014,-0.00003,0.00000,0.00000,-0.00013,-0.00003,0.07283,0.89162,0,-0.00209,-0.00359
0.0040,-0.52962,-0.11409,-0.00209,-0.00359,0.00018,0.00015,2.84864,-0.00027,-0.00006,0.00000,0.00000,-0.00027,-0.00006,0.07281,0.89163,0,-0.00209,-0.00359
0.0060,-0.52962,-0.11409,-0.00209,-0.00359,0.00034,0.00023,2.84864,-0.00041,-0.00009,0.00000,0.00000,-0.00041,-0.00009,0.07279,0.89160,0,-0.00209,-0.00359
0.0080,-0.52962,-0.11409,-0.00209,-0.00359,0.00049,0.00032,2.84864,-0.00054,-0.00012,0.00000,0.00000,-0.00054,-0.00012,0.07281,0.89163,0,-0.00209,-0.00359
0.0100,-0.52962,-0.11409,-0.00209,-0.00358,0.00064,0.00040,2.84864,-0.00068,-0.00015,0.00000,0.00000,-0.00068,-0.00015,0.07281,0.89161,0,-0.00209,-0.00359
0.0120,-0.52962,-0.11409,-0.00208,-0.00358,0.00079,0.00049,2.84864,-0.00081,-0.00018,0.00000,0.00000,-0.00081,-0.00018,0.07279,0.89163,0,-0.00209,-0.00359
0.0140,-0.52962,-0.11409,-0.00208,-0.00358,0.00094,0.00057,2.84864,-0.00095,-0.00020,0.00000,0.00000,-0.00095,-0.00020,0.07279,0.89164,0,-0.00209,-0.00359
0.0160,-0.52962,-0.11409,-0.00208,-0.00358,0.00109,0.00066,2.84864,-0.00108,-0.00023,0.00000,0.00000,-0.00108,-0.00023,0.07286,0.89161,0,-0.00209,-0.00359
0.0180,-0.52962,-0.11409,-0.00208,-0.00358,0.00124,0.00074,2.84864,-0.00122,-0.00026,0.00000,0.00000,-0.00122,-0.00026,0.07286,0.89161,0,-0.00209,-0.00359
0.0200,-0.52962,-0.11409,-0.00208,-0.00358,0.00139,0.00083,2.84864,-0.00135,-0.00029,0.00000,0.00000,-0.00135,-0.00029,0.07280,0.89164,0,-0.00209,-0.00359
0.0220,-0.52962,-0.11409,-0.00207,-0.00358,0.00154,0.00091,2.84864,-0.00149,-0.00032,0.00000,0.00000,-0.00149,-0.00032,0.07285,0.89162,0,-0.00209,-0.00359
0.0240,-0.52962,-0.11409,-0.00207,-0.00357,0.00169,0.00099,2.84864,-0.00162,-0.00035,0.00000,0.00000,-0.00162,-0.00035,0.07279,0.89164,0,-0.00209,-0.00359
0.0260,-0.52962,-0.11409,-0.00207,-0.00357,0.00184,0.00108,2.84864,-0.00176,-0.00038,0.00000,0.00000,-0.00176,-0.00038,0.07279,0.89160,0,-0.00209,-0.00359
0.0280,-0.52962,-0.11409,-0.00206,-0.00357,0.00199,0.00116,2.84864,-0.00190,-0.00041,0.00000,0.00000,-0.00190,-0.00041,0.07281,0.89161,0,-0.00209,-0.00359
0.0300,-0.52962,-0.11409,-0.00206,-0.00357,0.00214,0.00125,2.84864,-0.00203,-0.00044,0.00000,0.00000,-0.00203,-0.00044,0.07281,0.89163,0,-0.00209,-0.00359
0.0320,-0.52962,-0.11409,-0.00205,-0.00357,0.00229,0.00133,2.84864,-0.00217,-0.00047,0.00000,0.00000,-0.00217,-0.00047,0.07278,0.89162,0,-0.00209,-0.00359
0.0340,-0.52962,-0.11409,-0.00205,-0.00356,0.00244,0.00142,2.84864,-0.00230,-0.00050,0.00000,0.00000,-0.00230,-0.00050,0.07281,0.89160,0,-0.00209,-0.00359
0.0360,-0.52962,-0.11409,-0.00204,-0.00356,0.00259,0.00150,2.84864,-0.00244,-0.00052,0.00000,0.00000,-0.00244,-0.00052,0.07283,0.89162,0,-0.00209,-0.00359
0.0380,-0.52962,-0.11409,-0.00204,-0.00356,0.00274,0.00159,2.84864,-0.00257,-0.00055,0.00000,0.00000,-0.00257,-0.00055,0.07282,0.89160,0,-0.00209,-0.00359
0.0400,-0.52962,-0.11409,-0.00203,-0.00355,0.00289,0.00167,2.84864,-0.00271,-0.00058,0.00000,0.00000,-0.00271,-0.00058,0.07280,0.89164,0,-0.00209,-0.00359
0.0420,-0.52962,-0.11409,-0.00203,-0.00355,0.00304,0.00176,2.84864,-0.00284,-0.00061,0.00000,0.00000,-0.00284,-0.00061,0.07287,0.89160,0,-0.00209,-0.00359
0.0440,-0.52962,-0.11409,-0.00202,-0.00355,0.00319,0.00184,2.84864,-0.00298,-0.00064,0.00000,0.00000,-0.00298,-0.00064,0.07279,0.89159,0,-0.00209,-0.00359
0.0461,-0.52962,-0.11409,-0.00201,-0.00354,0.00334,0.00193,2.84864,-0.00311,-0.00067,0.00000,0.00000,-0.00311,-0.00067,0.07280,0.89162,0,-0.00209,-0.00359
0.0481,-0.52962,-0.11409,-0.00201,-0.00354,0.00349,0.00201,2.84864,-0.00325,-0.00070,0.00000,0.00000,-0.00325,-0.00070,0.07279,0.89162,0,-0.00209,-0.00359
0.0501,-0.52962,-0.11409,-0.00200,-0.00353,0.00364,0.00209,2.84864,-0.00338,-0.00073,0.00000,0.00000,-0.00338,-0.00073,0.07283,0.89162,0,-0.00209,-0.00359
0.0521,-0.52962,-0.11409,-0.00199,-0.00353,0.00379,0.00218,2.84864,-0.00352,-0.00076,0.00000,0.00000,-0.00352,-0.00076,0.07276,0.89155,0,-0.00209,-0.00359
0.0541,-0.52962,-0.11409,-0.00199,-0.00353,0.00394,0.00226,2.84864,-0.00366,-0.00079,0.00000,0.00000,-0.00366,-0.00079,0.07280,0.89160,0,-0.00209,-0.00359
0.0561,-0.52962,-0.11409,-0.00198,-0.00352,0.00409,0.00235,2.84864,-0.00379,-0.00082,0.00000,0.00000,-0.00379,-0.00082,0.07278,0.89164,0,-0.00209,-0.00359
0.0581,-0.52962,-0.11409,-0.00197,-0.00352,0.00424,0.00243,2.84864,-0.00393,-0.00085,0.00000,0.00000,-0.00393,-0.00085,0.07274,0.89163,0,-0.00209,-0.00359
0.0601,-0.52962,-0.11409,-0.00196,-0.00351,0.00438,0.00251,2.84864,-0.00406,-0.00087,0.00000,0.00000,-0.00406,-0.00087,0.07276,0.89162,0,-0.00209,-0.00359
0.0621,-0.52962,-0.11409,-0.00195,-0.00351,0.00453,0.00260,2.84864,-0.00420,-0.00090,0.00000,0.00000,-0.00420,-0.00090,0.07271,0.89161,0,-0.00209,-0.00359
0.0641,-0.52962,-0.11409,-0.00194,-0.00350,0.00468,0.00268,2.84864,-0.00433,-0.00093,0.00000,0.00000,-0.00433,-0.00093,0.07277,0.89162,0,-0.00209,-0.00359
0.0661,-0.52962,-0.11409,-0.00193,-0.00350,0.00483,0.00276,2.84864,-0.00447,-0.00096,0.00000,0.00000,-0.00447,-0.00096,0.07270,0.89162,0,-0.00209,-0.00359
0.0681,-0.52962,-0.11409,-0.00192,-0.00349,0.00498,0.00285,2.84864,-0.00460,-0.00099,0.00000,0.00000,-0.00460,-0.00099,0.07271,0.89159,0,-0.00209,-0.00359
0.0701,-0.52962,-0.11409,-0.00191,-0.00348,0.00512,0.00293,2.84864,-0.00474,-0.00102,0.00000,0.00000,-0.00474,-0.00102,0.07272,0.89161,0,-0.00209,-0.00359
0.0721,-0.52962,-0.11409,-0.00190,-0.00348,0.00527,0.00301,2.84864,-0.00487,-0.00105,0.00000,0.00000,-0.00487,-0.00105,0.07271,0.89159,0,-0.00209,-0.00359
0.0741,-0.52962,-0.11409,-0.00189,-0.00347,0.00542,0.00310,2.84864,-0.00501,-0.00108,0.00000,0.00000,-0.00501,-0.00108,0.07274,0.89163,0,-0.00209,-0.00359
0.0761,-0.52962,-0.11409,-0.00188,-0.00347,0.00557,0.00318,2.84864,-0.00514,-0.00111,0.00000,0.00000,-0.00514,-0.00111,0.07269,0.89159,0,-0.00209,-0.00359
0.0781,-0.52962,-0.11409,-0.00187,-0.00346,0.00571,0.00326,2.84864,-0.00528,-0.00114,0.00000,0.00000,-0.00528,-0.00114,0.07266,0.89162,0,-0.00209,-0.00359
