t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y
0.0380,-0.42201,-0.03951,0.00249,0.00805,-0.01551,-0.02342,0.05055,-0.00262,-0.00025,0.01175,0.03804,0.01766,0.02688,0.13852,0.83858,0,0.00274,0.00837
0.0400,-0.42201,-0.03951,0.00246,0.00800,-0.01599,-0.02574,0.05055,-0.00276,-0.00026,0.01160,0.03781,0.01805,0.02957,0.13849,0.83863,0,0.00274,0.00837
0.0421,-0.42201,-0.03951,0.00243,0.00794,-0.01636,-0.02817,0.05055,-0.00289,-0.00027,0.01145,0.03755,0.01830,0.03238,0.13853,0.83868,0,0.00274,0.00837
0.0441,-0.42201,-0.03951,0.00239,0.00789,-0.01661,-0.03071,0.05055,-0.00303,-0.00028,0.01129,0.03728,0.01843,0.03533,0.13857,0.83872,0,0.00274,0.00837
0.0461,-0.42201,-0.03951,0.00236,0.00782,-0.01676,-0.03336,0.05055,-0.00317,-0.00030,0.01113,0.03697,0.01843,0.03814,0.13863,0.83879,0,0.00274,0.00837
0.0481,-0.42201,-0.03951,0.00233,0.00775,-0.01680,-0.03590,0.05055,-0.00331,-0.00031,0.01097,0.03665,0.01830,0.04083,0.13865,0.83884,0,0.00274,0.00837
0.0501,-0.42201,-0.03951,0.00229,0.00768,-0.01673,-0.03832,0.05055,-0.00345,-0.00032,0.01081,0.03629,0.01805,0.04339,0.13868,0.83890,0,0.00274,0.00837
0.0521,-0.42201,-0.03951,0.00226,0.00760,-0.01655,-0.04064,0.05055,-0.00359,-0.00034,0.01065,0.03592,0.01766,0.04582,0.13871,0.83900,0,0.00274,0.00837
0.0541,-0.42201,-0.03951,0.00223,0.00752,-0.01626,-0.04284,0.05055,-0.00373,-0.00035,0.01049,0.03553,0.01715,0.04813,0.13878,0.83909,0,0.00274,0.00837
0.0561,-0.42201,-0.03951,0.00219,0.00743,-0.01586,-0.04493,0.05055,-0.00386,-0.00036,0.01034,0.03511,0.01651,0.05030,0.13877,0.83919,0,0.00274,0.00837
0.0581,-0.42201,-0.03951,0.00216,0.00734,-0.01535,-0.04692,0.05055,-0.00400,-0.00037,0.01019,0.03468,0.01574,0.05235,0.13880,0.83928,0,0.00274,0.00837
0.0601,-0.42201,-0.03951,0.00213,0.00724,-0.01473,-0.04879,0.05055,-0.00414,-0.00039,0.01004,0.03422,0.01485,0.05427,0.13891,0.83939,0,0.00274,0.00837
0.0622,-0.42201,-0.03951,0.00210,0.00714,-0.01400,-0.05055,0.05055,-0.00428,-0.00040,0.00990,0.03375,0.01382,0.05606,0.13886,0.83950,0,0.00274,0.00837
0.0642,-0.42201,-0.03951,0.00208,0.00704,-0.01315,-0.05220,0.05055,-0.00442,-0.00041,0.00977,0.03327,0.01267,0.05773,0.13887,0.83961,0,0.00274,0.00837
0.0662,-0.42201,-0.03951,0.00205,0.00693,-0.01220,-0.05374,0.05055,-0.00455,-0.00043,0.00965,0.03277,0.01139,0.05926,0.13887,0.83972,0,0.00274,0.00837
0.0682,-0.42201,-0.03951,0.00203,0.00682,-0.01114,-0.05516,0.05055,-0.00469,-0.00044,0.00954,0.03225,0.00998,0.06067,0.13897,0.83983,0,0.00274,0.00837
0.0702,-0.42201,-0.03951,0.00201,0.00671,-0.00997,-0.05648,0.05055,-0.00483,-0.00045,0.00943,0.03172,0.00845,0.06195,0.13897,0.83995,0,0.00274,0.00837
0.0722,-0.42201,-0.03951,0.00199,0.00660,-0.00869,-0.05768,0.05055,-0.00497,-0.00047,0.00934,0.03118,0.00678,0.06310,0.13904,0.84006,0,0.00274,0.00837
0.0742,-0.42201,-0.03951,0.00197,0.00648,-0.00731,-0.05877,0.05055,-0.00511,-0.00048,0.00927,0.03063,0.00499,0.06413,0.13899,0.84021,0,0.00274,0.00837
0.0762,-0.42201,-0.03951,0.00196,0.00636,-0.00581,-0.05976,0.05055,-0.00525,-0.00049,0.00920,0.03007,0.00333,0.06502,0.13903,0.84035,0,0.00274,0.00837
0.0782,-0.42201,-0.03951,0.00195,0.00624,-0.00442,-0.06063,0.05055,-0.00538,-0.00050,0.00915,0.02950,0.00179,0.06579,0.13906,0.84045,0,0.00274,0.00837
0.0803,-0.42201,-0.03951,0.00194,0.00612,-0.00314,-0.06138,0.05055,-0.00552,-0.00052,0.00911,0.02893,0.00038,0.06643,0.13907,0.84059,0,0.00274,0.00837
0.0823,-0.42201,-0.03951,0.00194,0.00600,-0.00197,-0.06203,0.05055,-0.00566,-0.00053,0.00908,0.02834,-0.00090,0.06694,0.13907,0.84074,0,0.00274,0.00837
0.0843,-0.42201,-0.03951,0.00193,0.00587,-0.00090,-0.06257,0.05055,-0.00580,-0.00054,0.00906,0.02775,-0.00205,0.06733,0.13908,0.84085,0,0.00274,0.00837
0.0863,-0.42201,-0.03951,0.00193,0.00575,0.00005,-0.06299,0.05055,-0.00594,-0.00056,0.00906,0.02716,-0.00307,0.06758,0.13908,0.84096,0,0.00274,0.00837
0.0883,-0.42201,-0.03951,0.00193,0.00562,0.00089,-0.06330,0.05055,-0.00608,-0.00057,0.00906,0.02656,-0.00397,0.06771,0.13912,0.84110,0,0.00274,0.00837
0.0903,-0.42201,-0.03951,0.00194,0.00549,0.00162,-0.06350,0.05055,-0.00621,-0.00058,0.00907,0.02596,-0.00474,0.06771,0.13909,0.84127,0,0.00274,0.00837
0.0923,-0.42201,-0.03951,0.00194,0.00537,0.00225,-0.06359,0.05055,-0.00635,-0.00059,0.00908,0.02536,-0.00538,0.06758,0.13912,0.84143,0,0.00274,0.00837
0.0943,-0.42201,-0.03951,0.00194,0.00524,0.00276,-0.06357,0.05055,-0.00649,-0.00061,0.00910,0.02476,-0.00589,0.06733,0.13913,0.84152,0,0.00274,0.00837
0.0963,-0.42201,-0.03951,0.00195,0.00511,0.00317,-0.06344,0.05055,-0.00663,-0.00062,0.00912,0.02416,-0.00627,0.06694,0.13910,0.84165,0,0.00274,0.00837
0.0983,-0.42201,-0.03951,0.00196,0.00499,0.00346,-0.06319,0.05055,-0.00676,-0.00063,0.00915,0.02356,-0.00653,0.06643,0.13914,0.84178,0,0.00274,0.00837
0.1003,-0.42201,-0.03951,0.00196,0.00486,0.00365,-0.06284,0.05055,-0.00690,-0.00065,0.00918,0.02296,-0.00666,0.06579,0.13914,0.84190,0,0.00274,0.00837
0.1023,-0.42201,-0.03951,0.00197,0.00473,0.00372,-0.06237,0.05055,-0.00704,-0.00066,0.00921,0.02237,-0.00666,0.06502,0.13913,0.84208,0,0.00274,0.00837
0.1043,-0.42201,-0.03951,0.00198,0.00461,0.00369,-0.06179,0.05055,-0.00718,-0.00067,0.00924,0.02178,-0.00653,0.06413,0.13921,0.84217,0,0.00274,0.00837
0.1063,-0.42201,-0.03951,0.00199,0.00449,0.00355,-0.06110,0.05055,-0.00731,-0.00068,0.00927,0.02120,-0.00627,0.06310,0.13914,0.84233,0,0.00274,0.00837
0.1083,-0.42201,-0.03951,0.00199,0.00437,0.00330,-0.06029,0.05055,-0.00745,-0.00070,0.00930,0.02063,-0.00589,0.06195,0.13917,0.84247,0,0.00274,0.00837
0.1103,-0.42201,-0.03951,0.00200,0.00425,0.00293,-0.05938,0.05055,-0.00759,-0.00071,0.00933,0.02006,-0.00538,0.06067,0.13918,0.84257,0,0.00274,0.00837
0.1123,-0.42201,-0.03951,0.00200,0.00413,0.00246,-0.05835,0.05055,-0.00773,-0.00072,0.00935,0.01950,-0.00474,0.05926,0.13913,0.84271,0,0.00274,0.00837
0.1143,-0.42201,-0.03951,0.00201,0.00401,0.00188,-0.05722,0.05055,-0.00787,-0.00074,0.00936,0.01896,-0.00397,0.05773,0.13919,0.84284,0,0.00274,0.00837
0.1163,-0.42201,-0.03951,0.00201,0.00390,0.00119,-0.05597,0.05055,-0.00800,-0.00075,0.00937,0.01842,-0.00307,0.05606,0.13916,0.84294,0,0.00274,0.00837
0.1183,-0.42201,-0.03951,0.00201,0.00379,0.00039,-0.05461,0.05055,-0.00814,-0.00076,0.00938,0.01790,-0.00205,0.05427,0.13915,0.84306,0,0.00274,0.00837
0.1203,-0.42201,-0.03951,0.00201,0.00368,-0.00052,-0.05314,0.05055,-0.00828,-0.00078,0.00937,0.01739,-0.00090,0.05235,0.13911,0.84325,0,0.00274,0.00837
0.1223,-0.42201,-0.03951,0.00201,0.00358,-0.00153,-0.05156,0.05055,-0.00842,-0.00079,0.00935,0.01689,0.00038,0.05030,0.13911,0.84325,0,0.00274,0.00837
0.1243,-0.42201,-0.03951,0.00201,0.00347,-0.00266,-0.04987,0.05055,-0.00856,-0.00080,0.00933,0.01641,0.00154,0.04813,0.13918,0.84340,0,0.00274,0.00837
0.1263,-0.42201,-0.03951,0.00200,0.00338,-0.00368,-0.04806,0.05055,-0.00869,-0.00081,0.00929,0.01595,0.00256,0.04582,0.13916,0.84347,0,0.00274,0.00837
0.1283,-0.42201,-0.03951,0.00199,0.00328,-0.00459,-0.04615,0.05055,-0.00883,-0.00083,0.00925,0.01550,0.00346,0.04339,0.13914,0.84360,0,0.00274,0.00837
0.1303,-0.42201,-0.03951,0.00198,0.00319,-0.00539,-0.04412,0.05055,-0.00897,-0.00084,0.00920,0.01508,0.00422,0.04083,0.13917,0.84370,0,0.00274,0.00837
0.1323,-0.42201,-0.03951,0.00197,0.00311,-0.00608,-0.04199,0.05055,-0.00911,-0.00085,0.00914,0.01467,0.00486,0.03814,0.13914,0.84379,0,0.00274,0.00837
0.1343,-0.42201,-0.03951,0.00196,0.00302,-0.00666,-0.03974,0.05055,-0.00925,-0.00087,0.00907,0.01428,0.00538,0.03533,0.13912,0.84387,0,0.00274,0.00837
0.1363,-0.42201,-0.03951,0.00194,0.00295,-0.00713,-0.03738,0.05055,-0.00938,-0.00088,0.00900,0.01392,0.00576,0.03238,0.13912,0.84395,0,0.00274,0.00837
0.1384,-0.42201,-0.03951,0.00193,0.00288,-0.00749,-0.03491,0.05055,-0.00952,-0.00089,0.00893,0.01357,0.00602,0.02931,0.13917,0.84401,0,0.00274,0.00837
0.1404,-0.42201,-0.03951,0.00191,0.00281,-0.00774,-0.03233,0.05055,-0.00966,-0.00090,0.00885,0.01326,0.00614,0.02611,0.13914,0.84408,0,0.00274,0.00837
0.1424,-0.42201,-0.03951,0.00190,0.00275,-0.00788,-0.02964,0.05055,-0.00980,-0.00092,0.00877,0.01296,0.00614,0.02278,0.13914,0.84418,0,0.00274,0.00837
0.1444,-0.42201,-0.03951,0.00188,0.00269,-0.00791,-0.02684,0.05055,-0.00994,-0.00093,0.00869,0.01269,0.00602,0.01933,0.13916,0.84421,0,0.00274,0.00837
0.1464,-0.42201,-0.03951,0.00187,0.00264,-0.00783,-0.02393,0.05055,-0.01007,-0.00094,0.00861,0.01245,0.00576,0.01574,0.13912,0.84427,0,0.00274,0.00837
0.1484,-0.42201,-0.03951,0.00185,0.00259,-0.00765,-0.02091,0.05055,-0.01021,-0.00096,0.00853,0.01224,0.00538,0.01203,0.13913,0.84430,0,0.00274,0.00837
0.1506,-0.41990,-0.04052,0.00157,0.00899,-0.00964,0.02020,0.04960,-0.01036,-0.00097,0.00782,0.04216,0.00486,0.00845,0.13914,0.84439,0,0.00179,0.00913
0.1526,-0.41990,-0.04052,0.00155,0.00903,-0.00923,0.02311,0.04960,-0.01050,-0.00098,0.00772,0.04236,0.00422,0.00499,0.13911,0.84444,0,0.00179,0.00913
0.1546,-0.41990,-0.04052,0.00153,0.00908,-0.00871,0.02591,0.04960,-0.01064,-0.00100,0.00763,0.04260,0.00346,0.00166,0.13911,0.84444,0,0.00179,0.00913
0.1566,-0.41990,-0.04052,0.00151,0.00913,-0.00807,0.02860,0.04960,-0.01078,-0.00101,0.00754,0.04285,0.00256,-0.00154,0.13917,0.84443,0,0.00179,0.00913
0.1586,-0.41990,-0.04052,0.00150,0.00919,-0.00733,0.03119,0.04960,-0.01092,-0.00102,0.00746,0.04313,0.00154,-0.00461,0.13913,0.84447,0,0.00179,0.00913
0.1606,-0.41990,-0.04052,0.00149,0.00926,-0.00648,0.03366,0.04960,-0.01105,-0.00103,0.00739,0.04344,0.00038,-0.00755,0.13912,0.84448,0,0.00179,0.00913
0.1626,-0.41990,-0.04052,0.00147,0.00933,-0.00552,0.03601,0.04960,-0.01119,-0.00105,0.00733,0.04377,-0.00090,-0.01037,0.13915,0.84444,0,0.00179,0.00913
0.1646,-0.41990,-0.04052,0.00146,0.00940,-0.00445,0.03826,0.04960,-0.01133,-0.00106,0.00727,0.04412,-0.00230,-0.01306,0.13911,0.84444,0,0.00179,0.00913
0.1666,-0.41990,-0.04052,0.00146,0.00948,-0.00327,0.04040,0.04960,-0.01147,-0.00107,0.00723,0.04449,-0.00384,-0.01562,0.13918,0.84441,0,0.00179,0.00913
0.1686,-0.41990,-0.04052,0.00145,0.00956,-0.00199,0.04243,0.04960,-0.01161,-0.00109,0.00720,0.04488,-0.00525,-0.01805,0.13913,0.84437,0,0.00179,0.00913
0.1706,-0.41990,-0.04052,0.00145,0.00965,-0.00081,0.04435,0.04960,-0.01174,-0.00110,0.00718,0.04529,-0.00653,-0.02035,0.13916,0.84434,0,0.00179,0.00913
0.1726,-0.41990,-0.04052,0.00145,0.00974,0.00026,0.04615,0.04960,-0.01188,-0.00111,0.00717,0.04572,-0.00768,-0.02253,0.13914,0.84433,0,0.00179,0.00913
0.1746,-0.41990,-0.04052,0.00145,0.00984,0.00122,0.04785,0.04960,-0.01202,-0.00113,0.00717,0.04616,-0.00870,-0.02458,0.13912,0.84428,0,0.00179,0.00913
0.1766,-0.41990,-0.04052,0.00145,0.00993,0.00207,0.04943,0.04960,-0.01216,-0.00114,0.00718,0.04662,-0.00960,-0.02650,0.13914,0.84425,0,0.00179,0.00913
0.1786,-0.41990,-0.04052,0.00146,0.01003,0.00282,0.05090,0.04960,-0.01229,-0.00115,0.00719,0.04710,-0.01037,-0.02829,0.13905,0.84420,0,0.00179,0.00913
0.1806,-0.41990,-0.04052,0.00146,0.01014,0.00345,0.05226,0.04960,-0.01243,-0.00116,0.00722,0.04758,-0.01101,-0.02995,0.13911,0.84418,0,0.00179,0.00913
0.1826,-0.41990,-0.04052,0.00147,0.01024,0.00397,0.05351,0.04960,-0.01257,-0.00118,0.00724,0.04808,-0.01152,-0.03149,0.13911,0.84418,0,0.00179,0.00913
0.1846,-0.41990,-0.04052,0.00148,0.01035,0.00438,0.05465,0.04960,-0.01271,-0.00119,0.00727,0.04859,-0.01190,-0.03290,0.13908,0.84414,0,0.00179,0.00913
0.1866,-0.41990,-0.04052,0.00149,0.01046,0.00469,0.05568,0.04960,-0.01285,-0.00120,0.00731,0.04911,-0.01216,-0.03418,0.13904,0.84405,0,0.00179,0.00913
0.1886,-0.41990,-0.04052,0.00150,0.01057,0.00488,0.05659,0.04960,-0.01298,-0.00122,0.00735,0.04964,-0.01229,-0.03533,0.13905,0.84399,0,0.00179,0.00913
0.1906,-0.41990,-0.04052,0.00151,0.01069,0.00496,0.05740,0.04960,-0.01312,-0.00123,0.00739,0.05018,-0.01229,-0.03635,0.13904,0.84395,0,0.00179,0.00913
0.1927,-0.41990,-0.04052,0.00152,0.01080,0.00494,0.05809,0.04960,-0.01326,-0.00124,0.00742,0.05073,-0.01216,-0.03725,0.13904,0.84387,0,0.00179,0.00913
0.1947,-0.41990,-0.04052,0.00153,0.01092,0.00480,0.05867,0.04960,-0.01340,-0.00125,0.00746,0.05128,-0.01190,-0.03802,0.13904,0.84383,0,0.00179,0.00913
0.1967,-0.41990,-0.04052,0.00154,0.01104,0.00456,0.05915,0.04960,-0.01354,-0.00127,0.00750,0.05183,-0.01152,-0.03866,0.13902,0.84378,0,0.00179,0.00913
0.1987,-0.41990,-0.04052,0.00155,0.01116,0.00420,0.05950,0.04960,-0.01367,-0.00128,0.00753,0.05239,-0.01101,-0.03917,0.13901,0.84371,0,0.00179,0.00913
0.2007,-0.41836,-0.03817,0.00047,0.00757,-0.00084,0.04187,0.05168,-0.01381,-0.00129,0.00288,0.03616,-0.01062,-0.03955,0.13896,0.84363,0,0.00026,0.00510
0.2027,-0.41836,-0.03817,0.00046,0.00766,-0.00118,0.04207,0.05168,-0.01395,-0.00131,0.00286,0.03656,-0.01037,-0.03981,0.13895,0.84359,0,0.00026,0.00510
0.2047,-0.41836,-0.03817,0.00046,0.00774,-0.00140,0.04216,0.05168,-0.01409,-0.00132,0.00284,0.03696,-0.01024,-0.03994,0.13896,0.84351,0,0.00026,0.00510
0.2067,-0.41836,-0.03817,0.00046,0.00783,-0.00152,0.04214,0.05168,-0.01423,-0.00133,0.00282,0.03735,-0.01024,-0.03994,0.13894,0.84344,0,0.00026,0.00510
0.2087,-0.41836,-0.03817,0.00045,0.00791,-0.00153,0.04200,0.05168,-0.01436,-0.00134,0.00280,0.03775,-0.01037,-0.03981,0.13896,0.84337,0,0.00026,0.00510
0.2107,-0.41836,-0.03817,0.00045,0.00799,-0.00143,0.04176,0.05168,-0.01450,-0.00136,0.00277,0.03815,-0.01062,-0.03955,0.13891,0.84336,0,0.00026,0.00510
0.2127,-0.41836,-0.03817,0.00045,0.00808,-0.00121,0.04141,0.05168,-0.01464,-0.00137,0.00275,0.03854,-0.01101,-0.03917,0.13895,0.84328,0,0.00026,0.00510
0.2147,-0.41836,-0.03817,0.00045,0.00816,-0.00089,0.04094,0.05168,-0.01478,-0.00138,0.00273,0.03893,-0.01152,-0.03866,0.13891,0.84323,0,0.00026,0.00510
0.2167,-0.41836,-0.03817,0.00045,0.00824,-0.00046,0.04036,0.05168,-0.01491,-0.00140,0.00272,0.03931,-0.01216,-0.03802,0.13891,0.84313,0,0.00026,0.00510
0.2187,-0.41836,-0.03817,0.00045,0.00832,0.00008,0.03968,0.05168,-0.01505,-0.00141,0.00271,0.03969,-0.01267,-0.03725,0.13890,0.84313,0,0.00026,0.00510
0.2207,-0.41836,-0.03817,0.00045,0.00840,0.00051,0.03888,0.05168,-0.01519,-0.00142,0.00270,0.04006,-0.01306,-0.03635,0.13884,0.84303,0,0.00026,0.00510
0.2227,-0.41836,-0.03817,0.00045,0.00848,0.00083,0.03797,0.05168,-0.01533,-0.00144,0.00270,0.04042,-0.01331,-0.03533,0.13881,0.84295,0,0.00026,0.00510
0.2247,-0.41836,-0.03817,0.00045,0.00855,0.00104,0.03695,0.05168,-0.01547,-0.00145,0.00270,0.04077,-0.01344,-0.03418,0.13881,0.84292,0,0.00026,0.00510
0.2268,-0.41836,-0.03817,0.00045,0.00862,0.00114,0.03582,0.05168,-0.01561,-0.00146,0.00270,0.04112,-0.01344,-0.03290,0.13876,0.84285,0,0.00026,0.00510
0.2288,-0.41836,-0.03817,0.00045,0.00869,0.00113,0.03458,0.05168,-0.01574,-0.00147,0.00270,0.04145,-0.01331,-0.03149,0.13876,0.84284,0,0.00026,0.00510
0.2308,-0.41836,-0.03817,0.00046,0.00876,0.00102,0.03323,0.05168,-0.01588,-0.00149,0.00270,0.04177,-0.01318,-0.02995,0.13870,0.84275,0,0.00026,0.00510
0.2328,-0.41836,-0.03817,0.00046,0.00883,0.00090,0.03177,0.05168,-0.01602,-0.00150,0.00270,0.04208,-0.01318,-0.02829,0.13868,0.84271,0,0.00026,0.00510
0.2348,-0.41836,-0.03817,0.00046,0.00889,0.00089,0.03020,0.05168,-0.01616,-0.00151,0.00270,0.04237,-0.01331,-0.02650,0.13865,0.84267,0,0.00026,0.00510
0.2368,-0.41836,-0.03817,0.00046,0.00895,0.00099,0.02852,0.05168,-0.01630,-0.00153,0.00270,0.04264,-0.01356,-0.02458,0.13863,0.84265,0,0.00026,0.00510
0.2388,-0.41836,-0.03817,0.00046,0.00900,0.00120,0.02672,0.05168,-0.01643,-0.00154,0.00270,0.04290,-0.01374,-0.02253,0.13857,0.84261,0,0.00026,0.00510
0.2408,-0.41836,-0.03817,0.00047,0.00905,0.00134,0.02482,0.05168,-0.01657,-0.00155,0.00270,0.04315,-0.01387,-0.02035,0.13853,0.84256,0,0.00026,0.00510
0.2428,-0.41836,-0.03817,0.00047,0.00910,0.00145,0.02281,0.05168,-0.01671,-0.00156,0.00270,0.04337,-0.01401,-0.01805,0.13850,0.84251,0,0.00026,0.00510
0.2448,-0.41836,-0.03817,0.00047,0.00915,0.00156,0.02069,0.05168,-0.01685,-0.00158,0.00271,0.04358,-0.01414,-0.01562,0.13843,0.84254,0,0.00026,0.00510
0.2468,-0.41836,-0.03817,0.00048,0.00918,0.00166,0.01845,0.05168,-0.01699,-0.00159,0.00271,0.04376,-0.01428,-0.01306,0.13842,0.84251,0,0.00026,0.00510
0.2488,-0.41836,-0.03817,0.00048,0.00922,0.00177,0.01611,0.05168,-0.01713,-0.00160,0.00272,0.04392,-0.01441,-0.01037,0.13840,0.84249,0,0.00026,0.00510
0.2508,-0.41836,-0.03817,0.00048,0.00925,0.00187,0.01366,0.05168,-0.01726,-0.00162,0.00272,0.04406,-0.01454,-0.00755,0.13842,0.84249,0,0.00026,0.00510
0.2529,-0.41836,-0.03817,0.00049,0.00927,0.00198,0.01110,0.05168,-0.01740,-0.00163,0.00273,0.04418,-0.01467,-0.00461,0.13836,0.84244,0,0.00026,0.00510
0.2549,-0.41836,-0.03817,0.00049,0.00929,0.00208,0.00842,0.05168,-0.01754,-0.00164,0.00274,0.04427,-0.01480,-0.00154,0.13831,0.84246,0,0.00026,0.00510
0.2569,-0.41836,-0.03817,0.00049,0.00931,0.00218,0.00564,0.05168,-0.01768,-0.00166,0.00275,0.04434,-0.01493,0.00166,0.13831,0.84246,0,0.00026,0.00510
0.2589,-0.41836,-0.03817,0.00050,0.00932,0.00229,0.00275,0.05168,-0.01782,-0.00167,0.00276,0.04437,-0.01506,0.00499,0.13822,0.84245,0,0.00026,0.00510
0.2609,-0.41836,-0.03817,0.00050,0.00932,0.00239,-0.00025,0.05168,-0.01795,-0.00168,0.00277,0.04439,-0.01518,0.00845,0.13823,0.84246,0,0.00026,0.00510
0.2629,-0.41836,-0.03817,0.00051,0.00931,0.00249,-0.00336,0.05168,-0.01809,-0.00169,0.00278,0.04437,-0.01531,0.01203,0.13820,0.84248,0,0.00026,0.00510
0.2649,-0.41836,-0.03817,0.00051,0.00930,0.00258,-0.00658,0.05168,-0.01823,-0.00171,0.00280,0.04432,-0.01543,0.01574,0.13814,0.84249,0,0.00026,0.00510
0.2669,-0.41467,-0.03963,-0.00041,0.00638,-0.00137,-0.02076,0.05099,-0.01837,-0.00172,-0.00049,0.03004,-0.01569,0.01958,0.13810,0.84253,0,-0.00076,0.00472
0.2689,-0.41467,-0.03963,-0.00042,0.00633,-0.00115,-0.02415,0.05099,-0.01851,-0.00173,-0.00051,0.02982,-0.01607,0.02355,0.13804,0.84253,0,-0.00076,0.00472
0.2709,-0.41467,-0.03963,-0.00042,0.00628,-0.00082,-0.02764,0.05099,-0.01864,-0.00175,-0.00053,0.02958,-0.01657,0.02755,0.13799,0.84259,0,-0.00076,0.00472
0.2729,-0.41467,-0.03963,-0.00042,0.00622,-0.00038,-0.03117,0.05099,-0.01878,-0.00176,-0.00055,0.02930,-0.01721,0.03142,0.13800,0.84266,0,-0.00076,0.00472
0.2749,-0.41467,-0.03963,-0.00042,0.00615,0.00018,-0.03458,0.05099,-0.01892,-0.00177,-0.00056,0.02899,-0.01798,0.03517,0.13797,0.84267,0,-0.00076,0.00472
0.2769,-0.41467,-0.03963,-0.00042,0.00608,0.00084,-0.03788,0.05099,-0.01906,-0.00178,-0.00057,0.02864,-0.01887,0.03878,0.13795,0.84271,0,-0.00076,0.00472
0.2789,-0.41467,-0.03963,-0.00042,0.00600,0.00161,-0.04107,0.05099,-0.01920,-0.00180,-0.00057,0.02827,-0.01977,0.04227,0.13783,0.84282,0,-0.00076,0.00472
